Symbol,Open Price,High Price,Low Price,Close Price,Close_lag_1,Close_lag_2,MA_7,MA_21,Total Traded Quantity,Volume_change,Turnover,RSI_14,MACD,BB_position,Volatility_14,Momentum_14,Target_Close
RELIANCE,1008.1,1010.0,996.95,999.35,1003.95,1004.15,1008.092857142857,1025.138888888889,3943295,0.31691624865579726,3959581189.0,44.317592112091305,-3.592288108790626,0.5961709229735624,0.02484409557337833,-32.85000000000002,1016.9
RELIANCE,1001.0,1021.8,997.1,1016.9,999.35,1003.95,1008.1,1024.7052631578947,5274473,0.337580120178683,5339625414.0,50.634451590474534,-3.332313084038219,0.5961709229735624,0.024881479560294524,3.6499999999999773,1035.4
RELIANCE,1018.95,1040.0,1018.0,1035.4,1016.9,999.35,1006.9285714285714,1025.24,4383577,-0.16890711166783867,4527146899.0,51.64311254895286,-1.6148703941719305,0.5961709229735624,0.025142758416251423,9.650000000000091,1030.3
RELIANCE,1039.95,1041.8,1025.55,1030.3,1035.4,1016.9,1010.6071428571429,1025.4809523809522,2267273,-0.4827801587607563,2341781935.0,46.09747160131916,-0.6577301625767404,0.5409495996372384,0.024179781222138524,-21.299999999999955,1001.15
RELIANCE,1030.3,1032.8,990.5,1001.15,1030.3,1035.4,1013.0285714285714,1024.804761904762,3376466,0.4892189868621908,3423672334.0,42.51436296045958,-2.2256945946593305,0.2583622992186285,0.025233777662766594,-44.30000000000007,981.4
RELIANCE,988.0,994.0,975.0,981.4,1001.15,1030.3,1009.7785714285714,1024.142857142857,3586808,0.06229649580360053,3529766340.0,33.21020228671941,-5.004291291081245,0.10299511730748817,0.023713486111491287,-95.44999999999993,973.05
RELIANCE,988.0,1001.0,965.7,973.05,981.4,1001.15,1005.3642857142858,1022.6142857142858,4161079,0.16010642331566127,4090669618.0,34.03028118240803,-7.790322420288362,0.08813271495683264,0.023619292720539586,-88.60000000000014,970.9
RELIANCE,979.1,982.0,961.4,970.9,973.05,981.4,1001.3,1019.695238095238,4799882,0.1535185945760702,4658176118.0,30.888391190742794,-10.05584171046155,0.11494701852839147,0.02315114355958273,-102.39999999999998,961.05
RELIANCE,971.1,984.8,957.95,961.05,970.9,973.05,993.3214285714286,1017.2095238095237,2760853,-0.4248081515337252,2691151281.0,37.39267962042474,-12.501979710335604,0.09562987016086152,0.019135509427003674,-55.80000000000007,957.5
RELIANCE,952.9,968.8,950.0,957.5,961.05,970.9,982.1928571428572,1013.9595238095237,4481029,0.6230596123734222,4306263438.0,28.268551236749133,-14.559187776215822,0.11938638522003846,0.017066244541411497,-86.09999999999991,962.65
